     364.565    1.10156
     364.705    1.11347
     364.835    1.12485
     364.966    1.13656
     365.096    1.14862
     365.226    1.16105
     365.346    1.17287
     365.466    1.18505
     365.586    1.19760
     365.706    1.21055
     365.816    1.22281
     365.926    1.23547
     366.037    1.24854
     366.147    1.26207
     366.257    1.27612
     366.357    1.28936
     366.457    1.30310
     366.557    1.31740
     366.647    1.33079
     366.737    1.34474
     366.827    1.35931
     366.917    1.37457
     366.997    1.38880
     367.078    1.40373
     367.158    1.41945
     367.228    1.43395
     367.298    1.44922
     367.368    1.46538
     367.438    1.48256
     367.498    1.49819
     367.558    1.51480
     367.618    1.53249
     367.668    1.54820
     367.718    1.56488
     367.768    1.58266
     367.818    1.60171
     367.858    1.61797
     367.898    1.63526
     367.938    1.65371
     367.978    1.67348
     368.018    1.69475
     368.059    1.71777
     368.089    1.73636
     368.119    1.75625
     368.149    1.77764
     368.179    1.80077
     368.209    1.82596
     368.239    1.85366
     368.259    1.87375
     368.279    1.89544
     368.299    1.91899
     368.319    1.94479
     368.339    1.97330
     368.359    2.00530
     368.379    2.04180
     368.399    2.08440
     368.409    2.10875
     368.419    2.13575
     368.429    2.16609
     368.439    2.20076
     368.449    2.24139
     368.459    2.29035
     368.469    2.35237
     368.479    2.43762
     368.489    2.57733
     368.499    3.73496
     368.509    2.58180
     368.519    2.44534
     368.529    2.36346
     368.539    2.30505
     368.549    2.25971
     368.559    2.22279
     368.569    2.19174
     368.579    2.16499
     368.589    2.14163
     368.609    2.10237
     368.629    2.07033
     368.649    2.04350
     368.669    2.02064
     368.699    1.99190
     368.729    1.96822
     368.759    1.94843
     368.799    1.92670
     368.849    1.90529
     368.909    1.88597
     368.999    1.86655
     369.650    1.88656
     369.770    1.90609
     369.880    1.92651
     369.980    1.94693
     370.070    1.96667
     370.161    1.98762
     370.251    2.00970
     370.331    2.03023
     370.411    2.05160
     370.491    2.07378
     370.571    2.09676
     370.651    2.12053
     370.721    2.14197
     370.791    2.16402
     370.861    2.18667
     370.931    2.20993
     371.001    2.23380
     371.071    2.25828
     371.142    2.28341
     371.212    2.30917
     371.282    2.33558
     371.352    2.36267
     371.422    2.39041
     371.482    2.41476
     371.542    2.43962
     371.602    2.46500
     371.662    2.49093
     371.722    2.51742
     371.782    2.54446
     371.842    2.57208
     371.902    2.60030
     371.962    2.62911
     372.022    2.65855
     372.082    2.68862
     372.143    2.71934
     372.203    2.75073
     372.263    2.78282
     372.323    2.81560
     372.383    2.84910
     372.443    2.88334
     372.493    2.91247
     372.543    2.94212
     372.593    2.97234
     372.643    3.00312
     372.693    3.03447
     372.743    3.06643
     372.793    3.09899
     372.843    3.13217
     372.893    3.16599
     372.943    3.20047
     372.993    3.23561
     373.043    3.27144
     373.093    3.30798
     373.143    3.34523
     373.194    3.38322
     373.244    3.42197
     373.294    3.46150
     373.344    3.50183
     373.394    3.54298
     373.444    3.58496
     373.494    3.62779
     373.544    3.67152
     373.594    3.71616
     373.644    3.76174
     373.694    3.80827
     373.744    3.85578
     373.794    3.90429
     373.834    3.94386
     373.874    3.98410
     373.914    4.02504
     373.954    4.06670
     373.994    4.10906
     374.034    4.15218
     374.074    4.19606
     374.114    4.24070
     374.154    4.28616
     374.195    4.33241
     374.235    4.37950
     374.275    4.42744
     374.315    4.47627
     374.355    4.52596
     374.395    4.57659
     374.435    4.62814
     374.475    4.68064
     374.515    4.73412
     374.555    4.78859
